date,value,site_no,station_nm,lat,lon
2024-03-15,1.88,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-03-16,2.05,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-03-17,2.51,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-03-18,2.31,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-03-19,2.15,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-03-20,2.01,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-03-21,1.38,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-03-22,1.81,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-03-23,2.89,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-03-24,1.64,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-03-25,1.64,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-03-26,1.74,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-03-27,1.61,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-03-28,2.86,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-03-29,2.58,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-03-30,2.12,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-03-31,2.26,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-04-01,2.21,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-04-02,1.97,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-04-03,2.28,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-04-04,2.33,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-04-05,3.0,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-04-06,4.94,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-04-07,5.27,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-04-08,4.91,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-04-09,5.66,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-04-10,4.81,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-04-11,5.53,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-04-19,2.22,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-04-20,2.16,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-04-21,2.33,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-04-22,2.8,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-04-23,2.64,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-04-24,2.12,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-04-25,1.97,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444
2024-01-01,0.12,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-02,0.18,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-03,0.17,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-04,0.16,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-05,0.15,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-06,0.07,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-07,0.19,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-08,0.08,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-09,1.62,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-10,0.16,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-11,0.42,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-12,0.17,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-13,0.19,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-14,0.19,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-15,0.17,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-16,0.17,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-17,1.35,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-18,0.53,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-19,0.13,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-20,0.19,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-21,0.17,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-22,0.42,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-23,0.19,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-24,0.09,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-25,0.09,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-26,0.31,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-27,2.45,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-28,0.15,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-29,0.04,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-30,-0.02,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-31,0.04,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-02-01,0.02,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-02-02,0.01,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-02-03,0.0,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-02-04,0.01,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-02-05,0.03,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-02-06,0.09,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-02-07,0.05,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-02-08,0.08,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-02-09,0.11,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-02-10,0.11,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-02-11,0.04,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-02-12,0.04,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-02-13,0.12,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-02-14,0.11,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-02-15,0.15,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-02-16,0.15,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-02-17,0.13,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-02-18,0.08,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-02-19,0.07,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-02-20,0.15,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-02-21,0.23,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-02-22,0.22,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-02-23,0.11,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-02-24,0.1,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-02-25,0.21,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-02-26,1.44,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-02-27,0.5,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-02-28,0.84,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-02-29,2.08,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-01,0.4,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-02,0.92,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-03,0.3,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-04,0.17,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-05,0.12,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-06,0.17,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-07,0.13,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-08,0.13,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-09,0.19,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-10,0.38,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-11,0.38,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-12,0.6,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-13,0.33,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-14,0.26,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-15,0.27,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-16,0.27,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-17,0.35,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-18,0.42,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-19,0.45,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-20,0.39,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-21,0.37,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-22,0.49,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-23,0.44,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-24,0.62,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-25,0.62,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-26,1.12,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-27,1.97,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-28,0.74,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-29,0.49,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-30,0.46,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-03-31,1.57,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-04-01,0.71,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-04-02,0.83,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-04-03,0.86,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-04-04,0.89,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-04-05,1.33,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-04-06,1.3,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-04-07,1.06,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-04-08,0.98,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-04-09,0.9,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-04-10,1.01,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-04-11,1.44,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-04-12,1.53,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-04-13,3.12,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-04-14,3.01,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-04-15,2.07,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-04-16,2.01,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-04-17,1.68,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-04-18,3.87,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-04-19,3.76,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-04-20,1.95,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-04-21,1.73,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-04-22,2.19,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-04-23,3.41,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-04-24,2.6,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-04-25,3.76,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-04-26,62.82,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-04-27,2.36,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-04-28,1.21,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-04-29,1.2,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-04-30,1.09,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-01,1.51,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-02,0.98,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-03,0.87,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-04,0.82,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-05,3.56,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-06,2.48,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-07,0.5,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-08,0.43,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-09,0.4,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-10,0.44,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-11,0.75,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-12,0.82,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-13,3.32,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-14,2.58,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-15,0.95,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-16,1.03,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-17,3.24,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-18,1.06,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-19,4.08,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-20,1.53,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-21,1.51,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-22,1.14,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-23,1.23,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-24,1.26,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-25,0.98,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-26,0.74,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-27,0.89,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-28,1.18,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-29,0.67,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-30,0.54,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-05-31,0.41,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-06-01,0.4,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-06-02,2.67,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-06-03,2.95,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-06-04,0.22,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-06-05,0.18,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-06-06,0.05,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-06-07,0.02,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-06-08,0.04,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-06-09,0.07,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-06-10,0.11,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-06-11,0.36,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-06-12,0.09,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-06-13,0.14,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-06-14,0.19,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-06-15,0.26,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-06-16,0.17,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-06-17,0.18,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-06-18,0.09,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-06-19,0.1,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-06-20,0.17,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-06-21,0.15,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-06-22,0.2,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-06-23,0.15,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-06-24,0.17,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-06-25,0.18,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-06-26,0.02,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-06-27,0.04,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-06-28,0.05,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-06-29,0.2,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-06-30,0.04,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-07-01,0.0,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-07-02,0.03,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-07-03,0.01,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-07-04,0.02,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-07-05,0.04,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-07-06,0.14,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-07-07,0.06,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-07-08,0.12,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-07-09,0.1,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-07-10,0.19,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-07-11,0.34,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-07-12,0.57,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
